run_id,normalization,algorithm,alpha,machine_type,db_level,seed,count_normal,count_anomaly,mean_normal,mean_anomaly,median_normal,median_anomaly,std_normal,std_anomaly,mean_error_delta,median_error_delta,cohen_d_error_separation,mean_error_ratio
p1_norm_local_site_clustered_fl_a0p5_slider_0dB_s3,local_site,clustered_fl,0.5,slider,0dB,3,636,890,0.4338436971108119,1.044593376088678,0.41683708131313324,0.9595845341682434,0.07526332884934818,0.3869120258369368,0.6107496789778661,0.5427474528551102,2.1912956342517527,2.407764323983873
p1_norm_local_site_clustered_fl_a0p5_slider_0dB_s4,local_site,clustered_fl,0.5,slider,0dB,4,636,890,0.45472175393651865,1.0620959043502807,0.4424681067466736,0.9574092924594879,0.08547896845125767,0.4729275532150794,0.607374150413762,0.5149411857128143,1.787294909978061,2.3357050661327157
p1_norm_local_site_clustered_fl_a0p5_slider_6dB_s0,local_site,clustered_fl,0.5,slider,6dB,0,638,890,0.46470344645849965,1.5241104130999426,0.4451807141304016,1.1834363341331482,0.10228256591639107,1.0352736561062283,1.059406966641443,0.7382556200027466,1.4401687060490067,3.279748460475542
p1_norm_local_site_clustered_fl_a0p5_slider_6dB_s1,local_site,clustered_fl,0.5,slider,6dB,1,637,890,0.44201706880864394,1.4706239056386305,0.4258665740489959,1.3050042390823364,0.09365751426611942,0.922440137255811,1.0286068368299865,0.8791376650333405,1.568914009226948,3.3270749240574835
p1_norm_local_site_clustered_fl_a0p5_slider_6dB_s2,local_site,clustered_fl,0.5,slider,6dB,2,637,890,0.42940029291380516,1.4130260464515578,0.4112346768379211,1.2212148904800415,0.09240265862405526,0.6940361402313888,0.9836257535377526,0.8099802136421204,1.98676920717111,3.2906965127180268
p1_norm_local_site_clustered_fl_a0p5_slider_6dB_s3,local_site,clustered_fl,0.5,slider,6dB,3,636,890,0.4198526366607948,1.4555476903580549,0.4030428379774093,1.2650593519210815,0.08115757931131028,0.7431040084663014,1.03569505369726,0.8620165139436722,1.9593974592992813,3.4668061202007254
p1_norm_local_site_clustered_fl_a0p5_slider_6dB_s4,local_site,clustered_fl,0.5,slider,6dB,4,636,890,0.44296635101613757,1.4136064929238865,0.4331445097923279,1.2218319773674011,0.078900829577932,0.7916652713154184,0.9706401419077489,0.7886874675750732,1.7253824368714397,3.191227707660323
p1_norm_local_site_clustered_fl_a0p5_slider_m6dB_s0,local_site,clustered_fl,0.5,slider,-6dB,0,638,890,0.4411851869761757,0.7328904230608029,0.4207790791988373,0.6904443800449371,0.08109333327608534,0.2191448960528721,0.2917052360846272,0.26966530084609985,1.7654704736053415,1.661185471987253
p1_norm_local_site_clustered_fl_a0p5_slider_m6dB_s1,local_site,clustered_fl,0.5,slider,-6dB,1,637,890,0.4514695250632437,0.7360568149705952,0.430021196603775,0.6884393990039825,0.08646139212182341,0.21342644941984745,0.28458728990735144,0.2584182024002075,1.7477702287928871,1.6303576966075068
p1_norm_local_site_clustered_fl_a0p5_slider_m6dB_s2,local_site,clustered_fl,0.5,slider,-6dB,2,637,890,0.44576579968633606,0.7318088621570823,0.4249491691589355,0.6941075623035431,0.09162843949469045,0.19698623211411545,0.28604306247074623,0.2691583931446076,1.8619946285357485,1.6416891171822086
p1_norm_local_site_clustered_fl_a0p5_slider_m6dB_s3,local_site,clustered_fl,0.5,slider,-6dB,3,636,890,0.43635499796027655,0.7499068909816528,0.41627947986125946,0.7020140588283539,0.08475152297427131,0.23936810110995027,0.3135518930213762,0.2857345789670944,1.7462733198708005,1.7185706465768964
p1_norm_local_site_clustered_fl_a0p5_slider_m6dB_s4,local_site,clustered_fl,0.5,slider,-6dB,4,636,890,0.4443509882819728,0.7317849991361747,0.42320151627063746,0.695214718580246,0.08413982905820863,0.21290053257829233,0.2874340108542019,0.2720132023096085,1.775669091100563,1.646862544326793
p1_norm_local_site_clustered_fl_a0p5_valve_0dB_s0,local_site,clustered_fl,0.5,valve,0dB,0,733,479,0.42087362566391084,0.44234739514631616,0.4015757143497467,0.4259798228740692,0.09036822780581255,0.08268772771573871,0.021473769482405314,0.02440410852432251,0.24792734678804768,1.0510218939201317
p1_norm_local_site_clustered_fl_a0p5_valve_0dB_s1,local_site,clustered_fl,0.5,valve,0dB,1,734,479,0.42505900236988586,0.44264936652462267,0.4063732773065567,0.4275149405002594,0.07527742316488444,0.07814949478710002,0.017590364154736804,0.021141663193702698,0.22925941812588366,1.041383346915753
p1_norm_local_site_clustered_fl_a0p5_valve_0dB_s2,local_site,clustered_fl,0.5,valve,0dB,2,734,479,0.4170699784638771,0.43698812937188997,0.397615909576416,0.4203851819038391,0.09256529614896176,0.07589043195149896,0.019918150908012855,0.022769272327423096,0.23532924535361802,1.0477573355468404
p1_norm_local_site_clustered_fl_a0p5_valve_0dB_s3,local_site,clustered_fl,0.5,valve,0dB,3,734,479,0.41597955330840897,0.44275885882606586,0.40032804012298584,0.4265698492527008,0.08018602786221407,0.08632469565464831,0.026779305517656893,0.026241809129714966,0.32143426061666697,1.0643764947211303
p1_norm_local_site_clustered_fl_a0p5_valve_0dB_s4,local_site,clustered_fl,0.5,valve,0dB,4,733,479,0.4341482591254975,0.4549742471698928,0.4189747273921966,0.4374376833438873,0.07724680245986859,0.08819705469244953,0.020825988044395338,0.018462955951690674,0.2512093367302767,1.0479697605752123
p1_norm_local_site_clustered_fl_a0p5_valve_6dB_s0,local_site,clustered_fl,0.5,valve,6dB,0,733,479,0.392718618067355,0.43072147216329,0.3740357756614685,0.4144040644168854,0.09300805548405215,0.08531668109357508,0.03800285409593501,0.04036828875541687,0.4258248807381918,1.0967686591558976
p1_norm_local_site_clustered_fl_a0p5_valve_6dB_s1,local_site,clustered_fl,0.5,valve,6dB,1,734,479,0.38917312261519055,0.4381680249047926,0.3765087127685547,0.4248152673244476,0.06395307907206042,0.08364438933363368,0.04899490228960207,0.04830655455589289,0.6580683590514768,1.125894876707731
p1_norm_local_site_clustered_fl_a0p5_valve_6dB_s2,local_site,clustered_fl,0.5,valve,6dB,2,734,479,0.38175999777193614,0.4276956663251172,0.3701115250587463,0.408280998468399,0.06476935372211001,0.09158939074384626,0.04593566855318104,0.03816947340965271,0.5791100588826538,1.1203260394522085
p1_norm_local_site_clustered_fl_a0p5_valve_6dB_s3,local_site,clustered_fl,0.5,valve,6dB,3,734,479,0.3760640266724438,0.42847691305246133,0.36346024274826044,0.4138557612895965,0.0644442753788015,0.10079315004311741,0.05241288638001751,0.05039551854133606,0.6195808689515369,1.1393722415935033
p1_norm_local_site_clustered_fl_a0p5_valve_6dB_s4,local_site,clustered_fl,0.5,valve,6dB,4,733,479,0.3911449734380756,0.44567596875053356,0.3819768726825714,0.4301065504550934,0.06274112344664735,0.08982564486906117,0.054530995312457975,0.04812967777252197,0.7038427168452857,1.1394137698693731
p1_norm_local_site_clustered_fl_a0p5_valve_m6dB_s0,local_site,clustered_fl,0.5,valve,-6dB,0,733,479,0.43670700895021913,0.43211358673637246,0.4143195152282715,0.4146824479103088,0.09404697231084888,0.08073205023466594,-0.004593422213846676,0.000362932682037298,-0.0524107602576771,0.9894816842420537
p1_norm_local_site_clustered_fl_a0p5_valve_m6dB_s1,local_site,clustered_fl,0.5,valve,-6dB,1,734,479,0.43369553723354753,0.43599366656424854,0.41589970886707306,0.4171536564826965,0.08324353849455304,0.08421494077943849,0.0022981293307010042,0.0012539476156234186,0.027446692167672725,1.0052989462270243
p1_norm_local_site_clustered_fl_a0p5_valve_m6dB_s2,local_site,clustered_fl,0.5,valve,-6dB,2,734,479,0.43079159447380244,0.4289614556975554,0.4079311937093735,0.4122626781463623,0.09454078240556008,0.0772672805813397,-0.0018301387762470478,0.004331484436988831,-0.021197592019762394,0.9957516841096157
p1_norm_local_site_clustered_fl_a0p5_valve_m6dB_s3,local_site,clustered_fl,0.5,valve,-6dB,3,734,479,0.42984917016867397,0.435363471259155,0.40924060344696045,0.4178761541843414,0.09340148078191639,0.08040171638633446,0.005514301090481011,0.008635550737380926,0.06327778691718751,1.0128284558239746
p1_norm_local_site_clustered_fl_a0p5_valve_m6dB_s4,local_site,clustered_fl,0.5,valve,-6dB,4,733,479,0.4513898420707916,0.4478232987489481,0.4314633309841156,0.4293765127658844,0.08742602968066784,0.0896984342578949,-0.003566543321843474,-0.002086818218231201,-0.0402682922822992,0.9920987514794715
p1_norm_local_site_clustered_fl_a100_fan_0dB_s0,local_site,clustered_fl,100.0,fan,0dB,0,811,1475,0.43901289380287567,0.5259282074136249,0.4230886101722717,0.4988937079906463,0.0534052975943825,0.10263352141882562,0.08691531361074922,0.07580509781837463,1.062403988928187,1.1979789542349426
p1_norm_local_site_clustered_fl_a100_fan_0dB_s1,local_site,clustered_fl,100.0,fan,0dB,1,811,1475,0.44168049155857353,0.5321359223834539,0.4216309487819671,0.5012681484222412,0.0664650280392627,0.10972478275083677,0.09045543082488033,0.0796371996402741,0.99717784765912,1.2047983385131797
p1_norm_local_site_clustered_fl_a100_fan_0dB_s2,local_site,clustered_fl,100.0,fan,0dB,2,811,1475,0.4424343442799278,0.5265633460626764,0.4302063882350921,0.4958003163337707,0.05606805132097055,0.10945601327719812,0.08412900178274862,0.06559392809867859,0.96743964072279,1.190150251377231
p1_norm_local_site_clustered_fl_a100_fan_0dB_s3,local_site,clustered_fl,100.0,fan,0dB,3,811,1475,0.44372039919422823,0.5127002863156593,0.4245131015777588,0.4838964641094208,0.0652056692811257,0.10050222216645857,0.0689798871214311,0.05938336253166199,0.8142805532243277,1.1554580029376489
p1_norm_local_site_clustered_fl_a100_fan_0dB_s4,local_site,clustered_fl,100.0,fan,0dB,4,810,1475,0.4444487365675561,0.5319622509560342,0.4285891503095627,0.5000512003898621,0.06295561165642048,0.11307980241238551,0.0875135143884781,0.07146205008029938,0.9562619455151652,1.1969035058223774
p1_norm_local_site_clustered_fl_a100_fan_6dB_s0,local_site,clustered_fl,100.0,fan,6dB,0,811,1475,0.3759316463211756,0.5238174965624082,0.368715763092041,0.4844254553318023,0.04082638251061508,0.13597202143915157,0.14788585024123257,0.1157096922397613,1.4731542921397514,1.3933849456102638
p1_norm_local_site_clustered_fl_a100_fan_6dB_s1,local_site,clustered_fl,100.0,fan,6dB,1,811,1475,0.3801522921913208,0.5364344844979755,0.3718754947185516,0.495213896036148,0.038604039492632095,0.14076981068787126,0.1562821923066547,0.12333840131759644,1.514151523127241,1.4111041693469573
p1_norm_local_site_clustered_fl_a100_fan_6dB_s2,local_site,clustered_fl,100.0,fan,6dB,2,811,1475,0.37474360503485993,0.5142690913960085,0.3683058023452759,0.4747601151466369,0.03530097306704681,0.12827349594776255,0.1395254863611486,0.10645431280136103,1.4831287769893713,1.3723225279539313
p1_norm_local_site_clustered_fl_a100_fan_6dB_s3,local_site,clustered_fl,100.0,fan,6dB,3,811,1475,0.3742054621109098,0.5051498166383322,0.367917537689209,0.4694581925868988,0.03368014028961346,0.1326807680982155,0.13094435452742242,0.10154065489768982,1.3528010270237076,1.349926358072807
p1_norm_local_site_clustered_fl_a100_fan_6dB_s4,local_site,clustered_fl,100.0,fan,6dB,4,810,1475,0.3789072965398247,0.5251989496158341,0.3721264451742172,0.4813252091407776,0.04384281522808982,0.1365232184871829,0.14629165307600944,0.10919876396656036,1.4428285751372352,1.3860882448344027
p1_norm_local_site_clustered_fl_a100_fan_m6dB_s0,local_site,clustered_fl,100.0,fan,-6dB,0,811,1475,0.45695107892321013,0.48586794481439105,0.4379505813121795,0.4601075351238251,0.07456624556494774,0.08343856989986702,0.02891686589118092,0.022156953811645563,0.36544943040790806,1.0632821919565711
p1_norm_local_site_clustered_fl_a100_fan_m6dB_s1,local_site,clustered_fl,100.0,fan,-6dB,1,811,1475,0.4570396848289358,0.4845950456797066,0.4364358484745025,0.460205078125,0.07789995367803597,0.08780066811443034,0.027555360850770816,0.023769229650497492,0.3320000090823821,1.0602909588936122
p1_norm_local_site_clustered_fl_a100_fan_m6dB_s2,local_site,clustered_fl,100.0,fan,-6dB,2,811,1475,0.4556414065687342,0.48175946724616875,0.4369941651821136,0.4573289453983307,0.06670975230561974,0.08223182146040985,0.02611806067743455,0.020334780216217097,0.3488263440531165,1.0573215258773778
p1_norm_local_site_clustered_fl_a100_fan_m6dB_s3,local_site,clustered_fl,100.0,fan,-6dB,3,811,1475,0.454793864128475,0.4712180306547779,0.4311057031154632,0.4506499767303467,0.08439336204887596,0.07764611881896911,0.016424166526302908,0.01954427361488348,0.20254257076506718,1.0361134303290935
p1_norm_local_site_clustered_fl_a100_fan_m6dB_s4,local_site,clustered_fl,100.0,fan,-6dB,4,810,1475,0.45988064154430675,0.48586444844633847,0.4366053491830826,0.459304541349411,0.08212462168022418,0.08858134928419023,0.025983806902031725,0.02269919216632843,0.3042100995073626,1.056501197386297
p1_norm_local_site_clustered_fl_a100_slider_0dB_s0,local_site,clustered_fl,100.0,slider,0dB,0,638,890,0.4466733228543709,1.0716135665941775,0.43094851076602936,1.028906762599945,0.0917487119366261,0.4383574422501732,0.6249402437398066,0.5979582518339157,1.9733994847599605,2.3990990994184718
p1_norm_local_site_clustered_fl_a100_slider_0dB_s1,local_site,clustered_fl,100.0,slider,0dB,1,637,890,0.45607405882241026,1.0539364877711521,0.446511834859848,1.0046917796134949,0.08001777209121225,0.4108288052169729,0.5978624289487419,0.5581799447536469,2.0200870899545453,2.310888916796608
p1_norm_local_site_clustered_fl_a100_slider_0dB_s2,local_site,clustered_fl,100.0,slider,0dB,2,636,890,0.4380683017508039,1.007136358739285,0.4217738658189773,0.9412700533866882,0.07783065926253944,0.31690919923564165,0.5690680569884811,0.5194961875677109,2.46619109732666,2.299039566921682
p1_norm_local_site_clustered_fl_a100_slider_0dB_s3,local_site,clustered_fl,100.0,slider,0dB,3,637,890,0.4532427511278838,1.0437768081265888,0.4360301196575165,0.9678161144256592,0.0885402130226753,0.34179545508933595,0.590534056998705,0.5317859947681427,2.3653220739070964,2.3029089941961014
p1_norm_local_site_clustered_fl_a100_slider_0dB_s4,local_site,clustered_fl,100.0,slider,0dB,4,636,890,0.4582101802499789,1.078685579842396,0.4425703883171081,0.9918261468410492,0.08964396059936845,0.4640213087289298,0.620475399592417,0.549255758523941,1.856713189925439,2.3541283592911744
p1_norm_local_site_clustered_fl_a100_slider_6dB_s0,local_site,clustered_fl,100.0,slider,6dB,0,638,890,0.4144842020676801,1.3206777115551274,0.40560905635356903,1.2969337701797485,0.06798945662987142,0.6467288571705142,0.9061935094874473,0.8913247138261795,1.970729289394471,3.1863161610668027
p1_norm_local_site_clustered_fl_a100_slider_6dB_s1,local_site,clustered_fl,100.0,slider,6dB,1,637,890,0.4378961312059705,1.3392973984895127,0.4262382984161377,1.3240424394607544,0.08712547051053166,0.6415074463864862,0.9014012672835422,0.8978041410446167,1.969076530059118,3.05848191625049
p1_norm_local_site_clustered_fl_a100_slider_6dB_s2,local_site,clustered_fl,100.0,slider,6dB,2,636,890,0.40253402981555686,1.288988764232464,0.39163078367710114,1.24448561668396,0.07415903885666426,0.485696003293548,0.8864547344169071,0.8528548330068588,2.5515423161108566,3.2021858246943378
p1_norm_local_site_clustered_fl_a100_slider_6dB_s3,local_site,clustered_fl,100.0,slider,6dB,3,637,890,0.40719586648222417,1.2965205857593023,0.3961137533187866,1.2252264022827148,0.07280018222934762,0.4991941393689999,0.8893247192770781,0.8291126489639282,2.4930789323221445,3.184021971932028
p1_norm_local_site_clustered_fl_a100_slider_6dB_s4,local_site,clustered_fl,100.0,slider,6dB,4,636,890,0.43349774369278793,1.3634057466903429,0.42529574036598206,1.357431709766388,0.08158497364554977,0.6831152251013546,0.9299080029975549,0.9321359694004059,1.911549617748359,3.1451276656622325
p1_norm_local_site_clustered_fl_a100_slider_m6dB_s0,local_site,clustered_fl,100.0,slider,-6dB,0,638,890,0.44187933043065863,0.7290091981713691,0.42048579454421997,0.6855888068675995,0.10087517364320511,0.22188115670545136,0.2871298677407105,0.2651030123233795,1.6659976376360208,1.6497924839817055
p1_norm_local_site_clustered_fl_a100_slider_m6dB_s1,local_site,clustered_fl,100.0,slider,-6dB,1,637,890,0.45267579492818993,0.7383722528312983,0.4328814148902893,0.6945240795612335,0.0928970216057056,0.20771997506596404,0.2856964579031083,0.2616426646709442,1.7756180337699425,1.6311281961705721
p1_norm_local_site_clustered_fl_a100_slider_m6dB_s2,local_site,clustered_fl,100.0,slider,-6dB,2,636,890,0.4354493980231525,0.7217690645308977,0.4157061129808426,0.6836945116519928,0.08792028421536068,0.19732011280124795,0.2863196665077452,0.2679883986711502,1.8744315962137938,1.6575268396456062
p1_norm_local_site_clustered_fl_a100_slider_m6dB_s3,local_site,clustered_fl,100.0,slider,-6dB,3,637,890,0.45275168254199544,0.7347657759537858,0.4317887425422668,0.6869306564331055,0.1047619078841709,0.21939869159960831,0.28201409341179035,0.2551419138908387,1.640409338144414,1.622889111816016
p1_norm_local_site_clustered_fl_a100_slider_m6dB_s4,local_site,clustered_fl,100.0,slider,-6dB,4,636,890,0.46140384641270965,0.7448710115438097,0.43500635027885437,0.705864429473877,0.12053582013001311,0.2166260547547344,0.2834671651311001,0.2708580791950226,1.6170988266780224,1.6143580452026587
p1_norm_local_site_clustered_fl_a100_valve_0dB_s0,local_site,clustered_fl,100.0,valve,0dB,0,734,479,0.43377442625465445,0.44832573952406085,0.41765788197517395,0.4261709153652191,0.07589156087981094,0.08699614910903611,0.014551313269406396,0.008513033390045166,0.1782530600524261,1.0335458071953365
p1_norm_local_site_clustered_fl_a100_valve_0dB_s1,local_site,clustered_fl,100.0,valve,0dB,1,733,479,0.4461336083415423,0.45797616560673166,0.4196529388427734,0.4368665814399719,0.11382814656253808,0.09233137780822938,0.011842557265189346,0.017213642597198542,0.11426779314783607,1.026544866927226
p1_norm_local_site_clustered_fl_a100_valve_0dB_s2,local_site,clustered_fl,100.0,valve,0dB,2,734,479,0.41538563382885435,0.4380667978014976,0.4017284214496612,0.4209106564521789,0.07576167175432828,0.07871622612428887,0.022681163972643248,0.0191822350025177,0.2935956141903049,1.0546026682809841
p1_norm_local_site_clustered_fl_a100_valve_0dB_s3,local_site,clustered_fl,100.0,valve,0dB,3,733,479,0.43040773675028654,0.44387386437497706,0.4038172364234924,0.4252932667732239,0.10218949884625278,0.08360246662920767,0.013466127624690516,0.0214760303497315,0.14423919567981777,1.0312869088422156
p1_norm_local_site_clustered_fl_a100_valve_0dB_s4,local_site,clustered_fl,100.0,valve,0dB,4,733,479,0.4520787658096173,0.4604729336836144,0.4304686486721039,0.4415825307369232,0.10887615610821265,0.09091742292914043,0.008394167873997105,0.011113882064819336,0.08369099134412113,1.0185679322030625
p1_norm_local_site_clustered_fl_a100_valve_6dB_s0,local_site,clustered_fl,100.0,valve,6dB,0,734,479,0.3931415215418839,0.4314297051917536,0.37916694581508636,0.4152803122997284,0.07182732781462027,0.08219786786781384,0.03828818364986969,0.03611336648464203,0.49604469692714787,1.0973903328748007
p1_norm_local_site_clustered_fl_a100_valve_6dB_s1,local_site,clustered_fl,100.0,valve,6dB,1,733,479,0.4040414434419322,0.4475160458889286,0.3907914161682129,0.4297741949558258,0.09246804698907564,0.09044329317033736,0.04347460244699641,0.038982778787612915,0.47533344903662633,1.1075993642549307
p1_norm_local_site_clustered_fl_a100_valve_6dB_s2,local_site,clustered_fl,100.0,valve,6dB,2,734,479,0.3823613630409786,0.42391194356508194,0.3711725026369095,0.4051636755466461,0.07378624354106668,0.09838458800515906,0.04155058052410332,0.03399117290973663,0.47781487466980427,1.1086683554887584
p1_norm_local_site_clustered_fl_a100_valve_6dB_s3,local_site,clustered_fl,100.0,valve,6dB,3,733,479,0.38579125602769004,0.42826709705006355,0.3741775155067444,0.4134651124477386,0.0693868948655771,0.09323574166778208,0.042475841022373506,0.03928759694099421,0.5168569796141906,1.1101005799346702
p1_norm_local_site_clustered_fl_a100_valve_6dB_s4,local_site,clustered_fl,100.0,valve,6dB,4,733,479,0.4089882059929966,0.4458966672047195,0.3949508368968963,0.4275034368038177,0.08453111301832796,0.092558834787346,0.036908461211722865,0.03255259990692139,0.4164053113346563,1.09024333873421
p1_norm_local_site_clustered_fl_a100_valve_m6dB_s0,local_site,clustered_fl,100.0,valve,-6dB,0,734,479,0.4507097880424531,0.4469008432051832,0.42883525788784027,0.4284884631633758,0.09123641689133434,0.09400065270171608,-0.003808944837269901,-0.000346794724464472,-0.041120503748894165,0.9915490079463037
p1_norm_local_site_clustered_fl_a100_valve_m6dB_s1,local_site,clustered_fl,100.0,valve,-6dB,1,733,479,0.44999409181359357,0.4511092515479548,0.4300477206707001,0.4286072850227356,0.08910773546217135,0.10148929030736703,0.0011151597343612152,-0.0014404356479644775,0.011677140641084577,1.002478165279608
p1_norm_local_site_clustered_fl_a100_valve_m6dB_s2,local_site,clustered_fl,100.0,valve,-6dB,2,734,479,0.43221451086309365,0.4322991541009357,0.4122733175754547,0.4165915548801422,0.08668240117014511,0.08258350586456097,8.464323784207473e-05,0.0043182373046875,0.0009998284095869316,1.000195836177904
p1_norm_local_site_clustered_fl_a100_valve_m6dB_s3,local_site,clustered_fl,100.0,valve,-6dB,3,733,479,0.44682549791967074,0.44408459864976757,0.4219547212123871,0.4233706891536712,0.09792087092641011,0.09116472645810096,-0.0027408992699031742,0.0014159679412841242,-0.02897260669323601,0.9938658396115166
p1_norm_local_site_clustered_fl_a100_valve_m6dB_s4,local_site,clustered_fl,100.0,valve,-6dB,4,733,479,0.4595635296296618,0.4530580635483927,0.4390715658664703,0.4328646659851074,0.11156070673129484,0.10188843655778708,-0.006505466081269118,-0.0062068998813628595,-0.060893168020192644,0.9858442507687424
p1_norm_local_site_fedavg_a0p05_fan_0dB_s0,local_site,fedavg,0.05,fan,0dB,0,813,1475,0.6044402023156484,0.9855734068256313,0.5771785974502563,0.7926236391067505,0.1601291931979327,0.5634546920463146,0.3811332045099829,0.21544504165649414,0.9201680607804642,1.6305556828447836
p1_norm_local_site_fedavg_a0p05_fan_0dB_s1,local_site,fedavg,0.05,fan,0dB,1,813,1475,0.547594709846513,0.7518431841923019,0.495635986328125,0.689407467842102,0.11127518488388696,0.33276467067047594,0.20424847434578886,0.19377148151397705,0.8232262854069551,1.3729920517366545
p1_norm_local_site_fedavg_a0p05_fan_0dB_s2,local_site,fedavg,0.05,fan,0dB,2,813,1475,0.6275455590983599,1.2372852660033662,0.6017590761184692,0.9191052317619324,0.1407879907536706,0.8759453286273715,0.6097397069050063,0.31734615564346313,0.9719504200676203,1.9716261999862823
p1_norm_local_site_fedavg_a0p05_fan_0dB_s3,local_site,fedavg,0.05,fan,0dB,3,812,1475,0.5250999131813425,0.9555541462817434,0.517259955406189,0.7064522504806519,0.11626869158181231,0.6440052800530125,0.4304542331004009,0.1891922950744629,0.9302241523149266,1.819756816359907
p1_norm_local_site_fedavg_a0p05_fan_0dB_s4,local_site,fedavg,0.05,fan,0dB,4,815,1475,0.6018756922402996,1.2361118267754376,0.5749139189720154,0.8677152991294861,0.234688414126251,1.1003460826612128,0.634236134535138,0.2928013801574707,0.7972169898649527,2.053765989741813
p1_norm_local_site_fedavg_a0p05_fan_6dB_s0,local_site,fedavg,0.05,fan,6dB,0,813,1475,0.6860629512595074,1.810734242342286,0.6337859630584717,1.079594969749451,0.22123011328848965,1.7235494281552979,1.1246712910827785,0.4458090066909792,0.9153103797405631,2.6393120908483003
p1_norm_local_site_fedavg_a0p05_fan_6dB_s1,local_site,fedavg,0.05,fan,6dB,1,813,1475,0.5870175853939807,1.0765785269413963,0.5244971513748169,0.946543514728546,0.18005808512073268,0.7160101521740662,0.4895609415474156,0.42204636335372914,0.9377500012493711,1.833980026712221
p1_norm_local_site_fedavg_a0p05_fan_6dB_s2,local_site,fedavg,0.05,fan,6dB,2,813,1475,0.7357874493244096,2.221633259199433,0.7022833228111267,1.3727562427520752,0.20975304832662967,1.9383056051880836,1.4858458098750236,0.6704729199409485,1.0778005005562412,3.019395426273318
p1_norm_local_site_fedavg_a0p05_fan_6dB_s3,local_site,fedavg,0.05,fan,6dB,3,812,1475,0.5397370509766592,1.5341119505591312,0.54823437333107,0.9581785202026368,0.1569674511516893,1.4682410400492405,0.9943748995824719,0.4099441468715669,0.9523574840015523,2.8423321092801417
p1_norm_local_site_fedavg_a0p05_fan_6dB_s4,local_site,fedavg,0.05,fan,6dB,4,815,1475,0.6823301776786523,1.7813668479555744,0.6560572981834412,1.2272440195083618,0.23122494744318625,1.548172219233662,1.099036670276922,0.5711867213249207,0.9929270824712841,2.610710922996169
p1_norm_local_site_fedavg_a0p05_fan_m6dB_s0,local_site,fedavg,0.05,fan,-6dB,0,813,1475,0.5000360296881067,0.6119813357975523,0.4766781032085418,0.5236495137214661,0.13242783884353304,0.31292219026370544,0.11194530610944564,0.04697141051292425,0.46591848766705146,1.223874479963515
p1_norm_local_site_fedavg_a0p05_fan_m6dB_s1,local_site,fedavg,0.05,fan,-6dB,1,813,1475,0.48259077678454027,0.5772055466700409,0.4676086902618408,0.5364813208580017,0.07656752365667799,0.15992367669715785,0.0946147698855006,0.06887263059616089,0.7546495540632642,1.196055901681152
p1_norm_local_site_fedavg_a0p05_fan_m6dB_s2,local_site,fedavg,0.05,fan,-6dB,2,813,1475,0.5070921004844914,0.6923622768612231,0.4801754951477051,0.5951875448226929,0.10263442390254561,0.3317857325203591,0.1852701763767317,0.11501204967498779,0.7544296996014006,1.3653580408760437
p1_norm_local_site_fedavg_a0p05_fan_m6dB_s3,local_site,fedavg,0.05,fan,-6dB,3,812,1475,0.47651982380838814,0.5762950903884435,0.4617599099874496,0.5256773233413696,0.08293164811703098,0.17423064371509311,0.09977526658005537,0.06391741335392004,0.7312538918787368,1.2093832440855088
p1_norm_local_site_fedavg_a0p05_fan_m6dB_s4,local_site,fedavg,0.05,fan,-6dB,4,815,1475,0.5019653459268114,0.9668990619505866,0.4733916223049164,0.5969101190567017,0.128328521804901,1.0831586245466085,0.4649337160237752,0.12351849675178528,0.6028193157161071,1.926226720223759
p1_norm_local_site_fedavg_a0p05_slider_0dB_s0,local_site,fedavg,0.05,slider,0dB,0,638,890,0.44244005248464385,1.2698507086279687,0.42163982987403864,1.185598909854889,0.08472755528202595,0.6288949037465067,0.8274106561433248,0.7639590799808502,1.8439621476437487,2.8701079423003697
p1_norm_local_site_fedavg_a0p05_slider_0dB_s1,local_site,fedavg,0.05,slider,0dB,1,638,890,0.45476215507916895,1.1431469532211176,0.4386592209339142,0.9344788789749146,0.08614647067160039,0.6069461813188491,0.6883847981419486,0.49581965804100037,1.5880532481388852,2.513724900925647
p1_norm_local_site_fedavg_a0p05_slider_0dB_s2,local_site,fedavg,0.05,slider,0dB,2,638,890,0.44201898714965415,0.9878962469569753,0.4267950057983398,0.9545021057128906,0.09283087218405678,0.3387262327184759,0.5458772598073212,0.5277070999145508,2.1980374467678,2.2349633741468753
p1_norm_local_site_fedavg_a0p05_slider_0dB_s3,local_site,fedavg,0.05,slider,0dB,3,639,890,0.4629349985126412,1.5073365665218803,0.439720869064331,1.163993000984192,0.10875301489053071,1.4612520631718595,1.0444015680092391,0.7242721319198608,1.0079939216391465,3.2560436591849515
p1_norm_local_site_fedavg_a0p05_slider_0dB_s4,local_site,fedavg,0.05,slider,0dB,4,638,890,0.4593308778205262,1.046711209617304,0.44182470440864563,0.9426537454128265,0.08799731139331295,0.4710879757171769,0.5873803317967777,0.5008290410041809,1.733343809943076,2.2787738864494194
p1_norm_local_site_fedavg_a0p05_slider_6dB_s0,local_site,fedavg,0.05,slider,6dB,0,638,890,0.43290107708926484,1.6420183416162983,0.4170518666505813,1.318545639514923,0.07621558704658526,1.2920120642132638,1.2091172645270336,0.9014937728643417,1.3211816516527088,3.793056724776205
