schema_version,run_id,paper_id,experiment_id,seed,round,site_id,machine_id,normalization,model_family,n_normal,n_anomaly,auroc,auprc,partial_auroc_fpr_0_1,f1_at_threshold,threshold,host,bundle_dir,algorithm,alpha,machine_type,db_level
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,2,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,83,132,0.6990690032858707,0.7828818079838369,0.1780759401241329,0.3190184049079754,0.5455062270164489,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,2,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,80,143,0.6175699300699301,0.7339162832886797,0.104020979020979,0.1851851851851851,0.5502380043268204,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,2,30,2,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,77,161,0.595869968540776,0.7075575965143257,0.0393643623457288,0.0813953488372093,0.5934094071388245,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,2,30,3,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,76,140,0.6158834586466165,0.7131524805251555,0.0454887218045112,0.0671140939597315,0.6482248604297638,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,2,30,4,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,82,140,0.5894599303135889,0.6652287434165738,0.0364111498257839,0.0405405405405405,0.5932711869478227,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,2,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,80,140,0.7042857142857143,0.7727009132348932,0.13125,0.2650602409638554,0.5542982935905456,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,2,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,82,167,0.7017671973126917,0.7693038659141496,0.0587118446034759,0.1098901098901098,0.6072280406951905,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,2,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,83,168,0.7050344234079173,0.8030925593647773,0.1399885255306942,0.2871287128712871,0.5100899219512939,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,2,30,8,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,82,147,0.5900945744151319,0.7087317296088267,0.0819644931143189,0.1463414634146341,0.5996937364339829,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,2,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,86,137,0.619249702936683,0.7144298083937757,0.1140723136988626,0.2025316455696202,0.5665811449289322,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s2,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,4,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,85,156,0.7075414781297135,0.7301280908680912,0.0301659125188537,0.0484848484848484,0.6406766772270203,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,4,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,82,160,0.6609756097560976,0.7553656865641216,0.0711890243902439,0.125,0.6116795897483827,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,4,30,2,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,84,148,0.6934523809523809,0.7663026956206186,0.0942728442728442,0.1785714285714285,0.5537959814071653,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,4,30,3,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,85,155,0.6035673624288425,0.7158642539179731,0.0724857685009487,0.1286549707602339,0.6324700593948365,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,4,30,4,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,73,132,0.6070983810709838,0.7234888104733627,0.0920506434205064,0.1621621621621621,0.5923881888389583,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,4,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,75,140,0.6209523809523809,0.7253843994182385,0.0723809523809523,0.1419354838709677,0.6071611821651458,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,4,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,80,148,0.6813344594594595,0.758422898799759,0.1190878378378378,0.2727272727272727,0.558380165696144,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,4,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,76,145,0.5480943738656987,0.6909064391934571,0.0642468239564428,0.1019108280254777,0.6143254339694977,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,4,30,8,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,88,147,0.6631106988249845,0.7212952880251018,0.0728200371057514,0.1234567901234567,0.6513880878686904,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,P1,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,4,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,82,144,0.697069783197832,0.7557922052301624,0.0689363143631436,0.1257861635220125,0.613348251581192,n3,p1_norm_federated_train_personalized_a100_fan_m6dB_s4,personalized,100.0,fan,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,0,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,64,80,0.964453125,0.9631903776357876,0.7078125000000002,0.87248322147651,0.592924392223358,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s0,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,0,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,66,98,0.9839208410636984,0.9894044015248924,0.8729128014842299,0.9206349206349206,0.5870888531208038,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s0,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,0,30,2,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,64,79,0.9897151898734176,0.9917253242500874,0.9046677215189874,0.922077922077922,0.5504788726568219,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s0,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,0,30,3,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,67,87,0.9701492537313432,0.9744269213816046,0.7901869960542116,0.9166666666666666,0.5723981618881225,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s0,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,0,30,4,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,62,82,0.9846577498033044,0.9876243769716274,0.8520849724626278,0.9316770186335404,0.5611630856990814,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s0,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,0,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,63,91,0.9860457003314146,0.9897405272689508,0.8669108669108669,0.9265536723163842,0.5706148922443389,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s0,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,0,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,59,76,0.9973238180196252,0.9979715320900108,0.9732381801962532,0.974025974025974,0.5351221442222595,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s0,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,0,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,66,99,0.9514845423936332,0.9658535337861688,0.6877869605142332,0.8361581920903954,0.5791384726762772,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s0,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,0,30,8,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,66,101,0.9812481248124812,0.9888716450077114,0.8928892889288929,0.9285714285714286,0.5605457574129105,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s0,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s0,0,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,61,97,0.991718776406963,0.99491639962475,0.9318911610613486,0.9637305699481864,0.5284191370010376,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s0,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,2,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,59,84,0.9905165456012912,0.9927273799801356,0.905367231638418,0.976470588235294,0.5939946293830868,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s2,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,2,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,60,95,0.991578947368421,0.9943530002037652,0.9157894736842104,0.9738219895287958,0.6172738939523695,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s2,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,2,30,2,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,61,93,0.9820200951877314,0.9860253264770265,0.8217874140666315,0.967741935483871,0.6295564770698547,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s2,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,2,30,3,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,64,78,0.9931891025641024,0.9937429902085276,0.9318910256410255,0.9620253164556962,0.5792721897363662,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s2,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,2,30,4,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,63,82,0.9818041037553232,0.9814661352226466,0.8232675183894697,0.9447852760736196,0.5293932437896729,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s2,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,2,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,69,90,0.9996779388083736,0.999753071176292,0.9967793880837358,0.9782608695652174,0.5679240584373474,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s2,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,2,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,62,100,0.9996774193548388,0.999799989999,0.9967741935483873,0.9803921568627452,0.5453513622283935,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s2,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,2,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,66,101,0.9996999699969996,0.999803931179373,0.996999699969997,0.9805825242718448,0.5436164289712906,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s2,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,2,30,8,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,65,79,0.9994157740993184,0.9995161740865556,0.994157740993184,0.9753086419753086,0.5639700293540953,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s2,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s2,2,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,67,88,0.996438263229308,0.997263039572632,0.96438263229308,0.9777777777777776,0.5367056548595428,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s2,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,4,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,61,100,0.9855737704918032,0.9903147368734126,0.8604918032786886,0.9270833333333334,0.6030483245849609,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s4,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,4,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,63,92,0.984817115251898,0.9854958793505856,0.8481711525189786,0.967741935483871,0.592724186182022,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s4,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,4,30,2,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,64,84,0.9856770833333334,0.9878653685072314,0.8567708333333335,0.9523809523809524,0.5697774827480314,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s4,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,4,30,3,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,64,93,0.9828629032258064,0.9874060178323522,0.8578629032258065,0.9281767955801103,0.5245445042848585,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s4,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,4,30,4,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,70,80,0.9989285714285714,0.9990379605679338,0.9892857142857144,0.975609756097561,0.5659393846988678,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s4,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,4,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,67,86,0.9552238805970148,0.9648822770428394,0.7365498090940645,0.8607594936708861,0.5605316460132598,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s4,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,4,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,66,89,0.979230507320395,0.9830071769181792,0.8052434456928839,0.9058823529411764,0.6228609085083008,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s4,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,4,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,66,90,0.9730639730639732,0.9775129480416056,0.7380471380471382,0.8606060606060606,0.6137003004550934,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s4,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,4,30,8,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,56,92,0.9881599378881988,0.9922616195296384,0.8815993788819877,0.956043956043956,0.6416983008384705,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s4,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,P1,p1_norm_federated_train_personalized_a100_slider_0dB_s4,4,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,59,84,0.9836561743341404,0.9874615465926886,0.8454398708635997,0.9454545454545454,0.5942132830619812,n3,p1_norm_federated_train_personalized_a100_slider_0dB_s4,personalized,100.0,slider,0dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,1,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,70,87,0.9924466338259442,0.9929855060465528,0.9244663382594416,0.9717514124293786,0.5984631925821304,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s1,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,1,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,62,80,0.9931451612903226,0.9942117515307226,0.931451612903226,0.9693251533742332,0.5834379017353056,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s1,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,1,30,2,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,59,91,0.9988824734587446,0.9993032140968088,0.9888247345874464,0.9782608695652174,0.5841463685035705,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s1,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,1,30,3,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,62,91,0.9883020205600852,0.991731437377252,0.8844381425026585,0.9385474860335196,0.5754567265510558,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s1,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,1,30,4,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,66,104,0.9931526806526808,0.9954455944415436,0.9315268065268064,0.9714285714285714,0.566536471247673,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s1,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,1,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,60,81,1.0,1.0,1.0,0.9818181818181818,0.5520994573831558,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s1,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,1,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,66,76,0.9966108452950558,0.9969663023013576,0.9661084529505582,0.9743589743589745,0.5543154925107956,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s1,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,1,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,63,97,0.993127147766323,0.9945264220254896,0.9312714776632304,0.9797979797979798,0.6035062611103058,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s1,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,1,30,8,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,66,104,0.9965034965034965,0.9975046505952218,0.965034965034965,0.981132075471698,0.5218286663293839,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s1,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s1,1,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,63,79,0.9943741209563994,0.9953057527463454,0.9437412095639944,0.968944099378882,0.6012059092521667,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s1,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,3,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,64,77,0.9993912337662336,0.999490625574016,0.9939123376623376,0.9746835443037974,0.4940462067723274,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s3,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,3,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,67,101,1.0,1.0,1.0,0.9805825242718448,0.5127777636051177,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s3,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,3,30,2,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,64,98,1.0,1.0,1.0,0.98,0.5096713483333587,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s3,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,3,30,3,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,65,99,0.9996891996891996,0.9997959287786128,0.9968919968919968,0.9801980198019802,0.5356371760368347,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s3,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,3,30,4,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,63,92,0.998792270531401,0.9991494149001598,0.9879227053140096,0.9787234042553192,0.4948838770389557,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s3,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,3,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,62,87,1.0,1.0,1.0,0.9775280898876404,0.5178720444440841,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s3,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,3,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,65,81,0.9979107312440646,0.9983308385943032,0.979107312440646,0.9759036144578314,0.563150918483734,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s3,personalized,100.0,slider,6dB
p1-evidence-logging-v1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,P1,p1_norm_federated_train_personalized_a100_slider_6dB_s3,3,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,65,84,1.0,1.0,1.0,0.9767441860465116,0.5426605939865112,n3,p1_norm_federated_train_personalized_a100_slider_6dB_s3,personalized,100.0,slider,6dB
