anchor,comparator,comparator_label,alpha_slug,machine_type,db_level,seed,anchor_auroc,comparator_auroc,delta_anchor_minus_comparator
local_only,fedavg,FedAvg,a100,slider,-6dB,4,0.7818137321946781,0.8296015583794751,-0.047787826184797044
local_only,fedprox,FedProx,a100,slider,-6dB,4,0.7818137321946781,0.8150927527724228,-0.03327902057774468
local_only,personalized,Personalized FL,a100,slider,-6dB,4,0.7818137321946781,0.8321822047808173,-0.05036847258613919
local_only,clustered_fl,Clustered FL,a100,slider,-6dB,5,0.7838638528659958,0.8272266328960131,-0.043362780030017256
local_only,fedavg,FedAvg,a100,slider,-6dB,5,0.7838638528659958,0.8267406557151812,-0.04287680284918538
local_only,fedprox,FedProx,a100,slider,-6dB,5,0.7838638528659958,0.8153224545814117,-0.031458601715415924
local_only,personalized,Personalized FL,a100,slider,-6dB,5,0.7838638528659958,0.8338848406240895,-0.050020987758093716
local_only,clustered_fl,Clustered FL,a100,slider,-6dB,6,0.7860276068103327,0.8463260445338923,-0.060298437723559584
local_only,fedavg,FedAvg,a100,slider,-6dB,6,0.7860276068103327,0.8436945805153642,-0.05766697370503149
local_only,fedprox,FedProx,a100,slider,-6dB,6,0.7860276068103327,0.8131850371040186,-0.02715743029368589
local_only,personalized,Personalized FL,a100,slider,-6dB,6,0.7860276068103327,0.849357425838068,-0.06332981902773527
local_only,clustered_fl,Clustered FL,a100,slider,-6dB,7,0.7784301932620963,0.8371195728183958,-0.05868937955629949
local_only,fedavg,FedAvg,a100,slider,-6dB,7,0.7784301932620963,0.8363843408604567,-0.05795414759836037
local_only,fedprox,FedProx,a100,slider,-6dB,7,0.7784301932620963,0.8188286776536782,-0.04039848439158189
local_only,personalized,Personalized FL,a100,slider,-6dB,7,0.7784301932620963,0.8376855355863064,-0.05925534232421015
local_only,clustered_fl,Clustered FL,a100,slider,-6dB,8,0.8036826564452003,0.8330694690210135,-0.029386812575813215
local_only,fedavg,FedAvg,a100,slider,-6dB,8,0.8036826564452003,0.8297829358357687,-0.02610027939056836
local_only,fedprox,FedProx,a100,slider,-6dB,8,0.8036826564452003,0.8264710405821789,-0.02278838413697859
local_only,personalized,Personalized FL,a100,slider,-6dB,8,0.8036826564452003,0.8356704920555185,-0.03198783561031815
local_only,clustered_fl,Clustered FL,a100,slider,-6dB,9,0.7986480708091436,0.8454351341724038,-0.04678706336326022
local_only,fedavg,FedAvg,a100,slider,-6dB,9,0.7986480708091436,0.8469172234819273,-0.048269152672783755
local_only,fedprox,FedProx,a100,slider,-6dB,9,0.7986480708091436,0.8270804986786553,-0.028432427869511723
local_only,personalized,Personalized FL,a100,slider,-6dB,9,0.7986480708091436,0.8475803967580052,-0.048932325948861655
local_only,clustered_fl,Clustered FL,a100,slider,0dB,0,0.8682393070691642,0.9053410017829039,-0.0371016947137397
local_only,fedavg,FedAvg,a100,slider,0dB,0,0.8682393070691642,0.9047106884125862,-0.03647138134342198
local_only,fedprox,FedProx,a100,slider,0dB,0,0.8682393070691642,0.8928538741721581,-0.024614567102993923
local_only,personalized,Personalized FL,a100,slider,0dB,0,0.8682393070691642,0.9060735673845443,-0.037834260315380064
local_only,clustered_fl,Clustered FL,a100,slider,0dB,1,0.863464888006027,0.8943320277549004,-0.03086713974887334
local_only,fedavg,FedAvg,a100,slider,0dB,1,0.863464888006027,0.8958812429269152,-0.032416354920888124
local_only,fedprox,FedProx,a100,slider,0dB,1,0.863464888006027,0.8734470981238649,-0.009982210117837842
local_only,personalized,Personalized FL,a100,slider,0dB,1,0.863464888006027,0.8968098187518677,-0.03334493074584066
local_only,clustered_fl,Clustered FL,a100,slider,0dB,2,0.8582571378433806,0.9013542025658723,-0.04309706472249164
local_only,fedavg,FedAvg,a100,slider,0dB,2,0.8582571378433806,0.9020694215879415,-0.04381228374456081
local_only,fedprox,FedProx,a100,slider,0dB,2,0.8582571378433806,0.8736265906408676,-0.015369452797486916
local_only,personalized,Personalized FL,a100,slider,0dB,2,0.8582571378433806,0.9026878165706572,-0.044430678727276574
local_only,clustered_fl,Clustered FL,a100,slider,0dB,3,0.8482216917205431,0.890670108611164,-0.042448416890620955
local_only,fedavg,FedAvg,a100,slider,0dB,3,0.8482216917205431,0.8963143854772053,-0.04809269375666225
local_only,fedprox,FedProx,a100,slider,0dB,3,0.8482216917205431,0.8701559188220209,-0.021934227101477854
local_only,personalized,Personalized FL,a100,slider,0dB,3,0.8482216917205431,0.89680623600803,-0.04858454428748693
local_only,clustered_fl,Clustered FL,a100,slider,0dB,4,0.8632564936239285,0.8947996817257142,-0.03154318810178569
local_only,fedavg,FedAvg,a100,slider,0dB,4,0.8632564936239285,0.8946266692560296,-0.031370175632101094
local_only,fedprox,FedProx,a100,slider,0dB,4,0.8632564936239285,0.8825311819843649,-0.01927468836043633
local_only,personalized,Personalized FL,a100,slider,0dB,4,0.8632564936239285,0.8990460784142813,-0.03578958479035277
local_only,clustered_fl,Clustered FL,a100,slider,0dB,5,0.8546265260307461,0.8941471441025565,-0.0395206180718104
local_only,fedavg,FedAvg,a100,slider,0dB,5,0.8546265260307461,0.8949722628406661,-0.04034573680992004
local_only,fedprox,FedProx,a100,slider,0dB,5,0.8546265260307461,0.8735015160545878,-0.018874990023841742
local_only,personalized,Personalized FL,a100,slider,0dB,5,0.8546265260307461,0.8967997955580971,-0.04217326952735101
local_only,clustered_fl,Clustered FL,a100,slider,0dB,6,0.8407399053537077,0.8998640671741036,-0.059124161820395926
local_only,fedavg,FedAvg,a100,slider,0dB,6,0.8407399053537077,0.9000612789622565,-0.05932137360854883
local_only,fedprox,FedProx,a100,slider,0dB,6,0.8407399053537077,0.870172877058982,-0.02943297170527437
local_only,personalized,Personalized FL,a100,slider,0dB,6,0.8407399053537077,0.9012353284773047,-0.060495423123597014
local_only,clustered_fl,Clustered FL,a100,slider,0dB,7,0.8478224827102124,0.8870413158389603,-0.039218833128747854
local_only,fedavg,FedAvg,a100,slider,0dB,7,0.8478224827102124,0.8862174812014899,-0.03839499849127748
local_only,fedprox,FedProx,a100,slider,0dB,7,0.8478224827102124,0.8802379029260388,-0.03241542021582633
local_only,personalized,Personalized FL,a100,slider,0dB,7,0.8478224827102124,0.8904108802722858,-0.04258839756207333
local_only,clustered_fl,Clustered FL,a100,slider,0dB,8,0.8750385517436658,0.8697824461597392,0.00525610558392664
local_only,fedavg,FedAvg,a100,slider,0dB,8,0.8750385517436658,0.8695313428921987,0.00550720885146716
local_only,fedprox,FedProx,a100,slider,0dB,8,0.8750385517436658,0.8849883502995315,-0.009949798555865641
local_only,personalized,Personalized FL,a100,slider,0dB,8,0.8750385517436658,0.8907216973079892,-0.015683145564323375
local_only,clustered_fl,Clustered FL,a100,slider,0dB,9,0.8513387668886512,0.8951576160975538,-0.043818849208902666
local_only,fedavg,FedAvg,a100,slider,0dB,9,0.8513387668886512,0.8983796247718393,-0.047040857883188125
local_only,fedprox,FedProx,a100,slider,0dB,9,0.8513387668886512,0.8746590843706578,-0.02332031748200658
local_only,personalized,Personalized FL,a100,slider,0dB,9,0.8513387668886512,0.8967632741182949,-0.04542450722964375
local_only,clustered_fl,Clustered FL,a100,slider,6dB,0,0.9032318099567167,0.9385710287541714,-0.03533921879745472
local_only,fedavg,FedAvg,a100,slider,6dB,0,0.9032318099567167,0.9400185373049226,-0.03678672734820587
local_only,fedprox,FedProx,a100,slider,6dB,0,0.9032318099567167,0.9190719419552842,-0.015840131998567486
local_only,personalized,Personalized FL,a100,slider,6dB,0,0.9032318099567167,0.9426121278083237,-0.039380317851607005
local_only,clustered_fl,Clustered FL,a100,slider,6dB,1,0.8877137838798805,0.9239798922241007,-0.03626610834422017
local_only,fedavg,FedAvg,a100,slider,6dB,1,0.8877137838798805,0.9264465915877468,-0.038732807707866246
local_only,fedprox,FedProx,a100,slider,6dB,1,0.8877137838798805,0.8976559240847509,-0.009942140204870387
local_only,personalized,Personalized FL,a100,slider,6dB,1,0.8877137838798805,0.931543135745833,-0.04382935186595249
local_only,clustered_fl,Clustered FL,a100,slider,6dB,2,0.8951349679628029,0.9458657390079726,-0.050730771045169654
local_only,fedavg,FedAvg,a100,slider,6dB,2,0.8951349679628029,0.9471078207478127,-0.05197285278500985
local_only,fedprox,FedProx,a100,slider,6dB,2,0.8951349679628029,0.9105539304981596,-0.015418962535356684
local_only,personalized,Personalized FL,a100,slider,6dB,2,0.8951349679628029,0.9482536081449069,-0.05311864018210399
local_only,clustered_fl,Clustered FL,a100,slider,6dB,3,0.8825859728445516,0.9427893878986907,-0.060203415054139064
local_only,fedavg,FedAvg,a100,slider,6dB,3,0.8825859728445516,0.9502591049718792,-0.0676731321273275
local_only,fedprox,FedProx,a100,slider,6dB,3,0.8825859728445516,0.9090422451452549,-0.026456272300703243
local_only,personalized,Personalized FL,a100,slider,6dB,3,0.8825859728445516,0.9469292687074915,-0.06434329586293985
local_only,clustered_fl,Clustered FL,a100,slider,6dB,4,0.8899961274238711,0.9377493873589835,-0.04775325993511237
local_only,fedavg,FedAvg,a100,slider,6dB,4,0.8899961274238711,0.9279315264166064,-0.037935398992735236
local_only,fedprox,FedProx,a100,slider,6dB,4,0.8899961274238711,0.9086251319463967,-0.018629004522525583
local_only,personalized,Personalized FL,a100,slider,6dB,4,0.8899961274238711,0.9363379070939546,-0.04634177967008346
local_only,clustered_fl,Clustered FL,a100,slider,6dB,5,0.9020846617193256,0.945557998372011,-0.04347333665268549
local_only,fedavg,FedAvg,a100,slider,6dB,5,0.9020846617193256,0.9460792081016607,-0.04399454638233513
local_only,fedprox,FedProx,a100,slider,6dB,5,0.9020846617193256,0.9099898831241436,-0.007905221404818086
local_only,personalized,Personalized FL,a100,slider,6dB,5,0.9020846617193256,0.947414678569986,-0.045330016850660404
local_only,clustered_fl,Clustered FL,a100,slider,6dB,6,0.8815586917928933,0.9471548623754439,-0.06559617058255063
local_only,fedavg,FedAvg,a100,slider,6dB,6,0.8815586917928933,0.9503042615205144,-0.06874556972762114
local_only,fedprox,FedProx,a100,slider,6dB,6,0.8815586917928933,0.9069006914639972,-0.025341999671103954
local_only,personalized,Personalized FL,a100,slider,6dB,6,0.8815586917928933,0.9519681196785086,-0.07040942788561533
local_only,clustered_fl,Clustered FL,a100,slider,6dB,7,0.8920332120602957,0.9091077269767338,-0.017074514916438077
local_only,fedavg,FedAvg,a100,slider,6dB,7,0.8920332120602957,0.9053824732861768,-0.013349261225881093
local_only,fedprox,FedProx,a100,slider,6dB,7,0.8920332120602957,0.9033732447851739,-0.011340032724878157
local_only,personalized,Personalized FL,a100,slider,6dB,7,0.8920332120602957,0.9214444675798005,-0.029411255519504742
local_only,clustered_fl,Clustered FL,a100,slider,6dB,8,0.8911910327441888,0.8814930361079331,0.009697996636255701
local_only,fedavg,FedAvg,a100,slider,6dB,8,0.8911910327441888,0.871729968864696,0.019461063879492757
local_only,fedprox,FedProx,a100,slider,6dB,8,0.8911910327441888,0.91058705750993,-0.019396024765741204
local_only,personalized,Personalized FL,a100,slider,6dB,8,0.8911910327441888,0.9089792128356994,-0.01778818009151062
local_only,clustered_fl,Clustered FL,a100,slider,6dB,9,0.8875694312410459,0.947423285805246,-0.059853854564200115
local_only,fedavg,FedAvg,a100,slider,6dB,9,0.8875694312410459,0.9496176105825052,-0.06204817934145923
local_only,fedprox,FedProx,a100,slider,6dB,9,0.8875694312410459,0.9119493104325189,-0.024379879191472997
local_only,personalized,Personalized FL,a100,slider,6dB,9,0.8875694312410459,0.9494144492516294,-0.06184501801058351
local_only,clustered_fl,Clustered FL,a100,valve,-6dB,0,0.46105507862565814,0.4787552500548033,-0.01770017142914515
local_only,fedavg,FedAvg,a100,valve,-6dB,0,0.46105507862565814,0.4832513091020736,-0.022196230476415446
local_only,fedprox,FedProx,a100,valve,-6dB,0,0.46105507862565814,0.4555804809659683,0.005474597659689828
local_only,personalized,Personalized FL,a100,valve,-6dB,0,0.46105507862565814,0.4873138386747118,-0.026258760049053642
local_only,clustered_fl,Clustered FL,a100,valve,-6dB,1,0.46915776695552697,0.4898513819071882,-0.02069361495166122
local_only,fedavg,FedAvg,a100,valve,-6dB,1,0.46915776695552697,0.4886157299354766,-0.019457962979949617
local_only,fedprox,FedProx,a100,valve,-6dB,1,0.46915776695552697,0.4505143455724873,0.01864342138303965
local_only,personalized,Personalized FL,a100,valve,-6dB,1,0.46915776695552697,0.4944302774956621,-0.02527251054013513
local_only,clustered_fl,Clustered FL,a100,valve,-6dB,2,0.48783605444470074,0.4933392585645621,-0.005503204119861382
local_only,fedavg,FedAvg,a100,valve,-6dB,2,0.48783605444470074,0.4921450419583583,-0.004308987513657547
local_only,fedprox,FedProx,a100,valve,-6dB,2,0.48783605444470074,0.4545468018413066,0.03328925260339416
local_only,personalized,Personalized FL,a100,valve,-6dB,2,0.48783605444470074,0.4996477322917404,-0.011811677847039681
local_only,clustered_fl,Clustered FL,a100,valve,-6dB,3,0.46969789351298025,0.4919417891693653,-0.02224389565638507
local_only,fedavg,FedAvg,a100,valve,-6dB,3,0.46969789351298025,0.4919132875814755,-0.022215394068495264
local_only,fedprox,FedProx,a100,valve,-6dB,3,0.46969789351298025,0.4520778555398564,0.017620037973123837
local_only,personalized,Personalized FL,a100,valve,-6dB,3,0.46969789351298025,0.4961251757851201,-0.026427282272139863
local_only,clustered_fl,Clustered FL,a100,valve,-6dB,4,0.47051038918037646,0.4860549489004848,-0.01554455972010832
local_only,fedavg,FedAvg,a100,valve,-6dB,4,0.47051038918037646,0.4781221200170746,-0.0076117308366981384
local_only,fedprox,FedProx,a100,valve,-6dB,4,0.47051038918037646,0.4612463092236783,0.009264079956698146
local_only,personalized,Personalized FL,a100,valve,-6dB,4,0.47051038918037646,0.4866700632065694,-0.01615967402619295
local_only,clustered_fl,Clustered FL,a100,valve,-6dB,5,0.47174077783207835,0.4928499545394899,-0.021109176707411526
local_only,fedavg,FedAvg,a100,valve,-6dB,5,0.47174077783207835,0.4971398714012024,-0.025399093569124065
local_only,fedprox,FedProx,a100,valve,-6dB,5,0.47174077783207835,0.4415506063237492,0.030190171508329144
local_only,personalized,Personalized FL,a100,valve,-6dB,5,0.47174077783207835,0.4988022730620151,-0.027061495229936727
local_only,clustered_fl,Clustered FL,a100,valve,-6dB,6,0.47959066397468675,0.5006548725227373,-0.021064208548050578
local_only,fedavg,FedAvg,a100,valve,-6dB,6,0.47959066397468675,0.5015184994471431,-0.02192783547245636
local_only,fedprox,FedProx,a100,valve,-6dB,6,0.47959066397468675,0.4665348209074297,0.013055843067257045
local_only,personalized,Personalized FL,a100,valve,-6dB,6,0.47959066397468675,0.5095616404790863,-0.029970976504399505
local_only,clustered_fl,Clustered FL,a100,valve,-6dB,7,0.47710373150263896,0.4883004492789823,-0.011196717776343346
local_only,fedavg,FedAvg,a100,valve,-6dB,7,0.47710373150263896,0.483382666426501,-0.006278934923862056
local_only,fedprox,FedProx,a100,valve,-6dB,7,0.47710373150263896,0.4602602321911332,0.01684349931150575
local_only,personalized,Personalized FL,a100,valve,-6dB,7,0.47710373150263896,0.4952592754428011,-0.01815554394016211
local_only,clustered_fl,Clustered FL,a100,valve,-6dB,8,0.4454192451766774,0.4486172234172722,-0.003197978240594812
local_only,fedavg,FedAvg,a100,valve,-6dB,8,0.4454192451766774,0.4392122572013994,0.006206987975278022
local_only,fedprox,FedProx,a100,valve,-6dB,8,0.4454192451766774,0.4299113198719652,0.015507925304712233
local_only,personalized,Personalized FL,a100,valve,-6dB,8,0.4454192451766774,0.4458782590264875,-0.00045901384981006377
local_only,clustered_fl,Clustered FL,a100,valve,-6dB,9,0.471504984899617,0.5022214049858544,-0.030716420086237428
local_only,fedavg,FedAvg,a100,valve,-6dB,9,0.471504984899617,0.5053703436152969,-0.03386535871567986
local_only,fedprox,FedProx,a100,valve,-6dB,9,0.471504984899617,0.4440206064597865,0.02748437843983048
local_only,personalized,Personalized FL,a100,valve,-6dB,9,0.471504984899617,0.5086222423626611,-0.03711725746304406
local_only,clustered_fl,Clustered FL,a100,valve,0dB,0,0.5177572733896896,0.5443384445092077,-0.026581171119518077
local_only,fedavg,FedAvg,a100,valve,0dB,0,0.5177572733896896,0.5529595142731706,-0.035202240883481006
local_only,fedprox,FedProx,a100,valve,0dB,0,0.5177572733896896,0.5084370194745145,0.009320253915175103
local_only,personalized,Personalized FL,a100,valve,0dB,0,0.5177572733896896,0.5644276133509073,-0.04667033996121772
local_only,clustered_fl,Clustered FL,a100,valve,0dB,1,0.49748307376505735,0.5495749174505022,-0.052091843685444894
local_only,fedavg,FedAvg,a100,valve,0dB,1,0.49748307376505735,0.5508973805014206,-0.053414306736363215
local_only,fedprox,FedProx,a100,valve,0dB,1,0.49748307376505735,0.4924326961538866,0.0050503776111707754
local_only,personalized,Personalized FL,a100,valve,0dB,1,0.49748307376505735,0.5603997060858164,-0.062916632320759
local_only,clustered_fl,Clustered FL,a100,valve,0dB,2,0.5381242444646356,0.5857645000946231,-0.04764025562998753
local_only,fedavg,FedAvg,a100,valve,0dB,2,0.5381242444646356,0.5964606361649618,-0.05833639170032623
local_only,fedprox,FedProx,a100,valve,0dB,2,0.5381242444646356,0.5298324414581568,0.008291803006478804
local_only,personalized,Personalized FL,a100,valve,0dB,2,0.5381242444646356,0.594236421565871,-0.056112177101235394
local_only,clustered_fl,Clustered FL,a100,valve,0dB,3,0.5373654790355488,0.5662350585560226,-0.028869579520473865
local_only,fedavg,FedAvg,a100,valve,0dB,3,0.5373654790355488,0.5714557848711753,-0.034090305835626555
local_only,fedprox,FedProx,a100,valve,0dB,3,0.5373654790355488,0.5066232136402953,0.030742265395253487
local_only,personalized,Personalized FL,a100,valve,0dB,3,0.5373654790355488,0.5748346827799613,-0.03746920374441254
local_only,clustered_fl,Clustered FL,a100,valve,0dB,4,0.5092751605286583,0.5370658572332588,-0.027790696704600548
local_only,fedavg,FedAvg,a100,valve,0dB,4,0.5092751605286583,0.5388321121351399,-0.02955695160648164
local_only,fedprox,FedProx,a100,valve,0dB,4,0.5092751605286583,0.5066445864510307,0.0026305740776275677
local_only,personalized,Personalized FL,a100,valve,0dB,4,0.5092751605286583,0.555034655620716,-0.04575949509205768
local_only,clustered_fl,Clustered FL,a100,valve,0dB,5,0.5090793030376732,0.5607164432287965,-0.05163714019112331
local_only,fedavg,FedAvg,a100,valve,0dB,5,0.5090793030376732,0.5582247945070555,-0.049145491469382296
local_only,fedprox,FedProx,a100,valve,0dB,5,0.5090793030376732,0.4981135012310323,0.010965801806640918
local_only,personalized,Personalized FL,a100,valve,0dB,5,0.5090793030376732,0.5652299062250387,-0.05615060318736542
local_only,clustered_fl,Clustered FL,a100,valve,0dB,6,0.5469200987844185,0.6015396696000241,-0.054619570815605645
local_only,fedavg,FedAvg,a100,valve,0dB,6,0.5469200987844185,0.6200801689876156,-0.07316007020319715
local_only,fedprox,FedProx,a100,valve,0dB,6,0.5469200987844185,0.5426002000224239,0.004319898761994567
local_only,personalized,Personalized FL,a100,valve,0dB,6,0.5469200987844185,0.6152846740101899,-0.06836457522577144
local_only,clustered_fl,Clustered FL,a100,valve,0dB,7,0.5239183036531189,0.5251307799580867,-0.0012124763049677911
local_only,fedavg,FedAvg,a100,valve,0dB,7,0.5239183036531189,0.520879329029148,0.003038974623970847
local_only,fedprox,FedProx,a100,valve,0dB,7,0.5239183036531189,0.5187008478432117,0.005217455809907179
local_only,personalized,Personalized FL,a100,valve,0dB,7,0.5239183036531189,0.5276974128634172,-0.003779109210298337
local_only,clustered_fl,Clustered FL,a100,valve,0dB,8,0.5145488552756683,0.529210862441358,-0.014662007165689661
local_only,fedavg,FedAvg,a100,valve,0dB,8,0.5145488552756683,0.5056040814813068,0.008944773794361538
local_only,fedprox,FedProx,a100,valve,0dB,8,0.5145488552756683,0.5252049748581837,-0.010656119582515444
local_only,personalized,Personalized FL,a100,valve,0dB,8,0.5145488552756683,0.5208391705435853,-0.006290315267917013
local_only,clustered_fl,Clustered FL,a100,valve,0dB,9,0.5297047428753661,0.5978532106399188,-0.06814846776455274
local_only,fedavg,FedAvg,a100,valve,0dB,9,0.5297047428753661,0.6056429738243759,-0.07593823094900987
local_only,fedprox,FedProx,a100,valve,0dB,9,0.5297047428753661,0.5189576146888466,0.010747128186519461
local_only,personalized,Personalized FL,a100,valve,0dB,9,0.5297047428753661,0.6151582370172709,-0.08545349414190484
local_only,clustered_fl,Clustered FL,a100,valve,6dB,0,0.579343027052502,0.6128758037141218,-0.0335327766616198
local_only,fedavg,FedAvg,a100,valve,6dB,0,0.579343027052502,0.611936761095064,-0.03259373404256205
local_only,fedprox,FedProx,a100,valve,6dB,0,0.579343027052502,0.555406579818315,0.023936447234186975
local_only,personalized,Personalized FL,a100,valve,6dB,0,0.579343027052502,0.6163749581146968,-0.03703193106219482
local_only,clustered_fl,Clustered FL,a100,valve,6dB,1,0.5549055892615586,0.6428810963316639,-0.08797550707010526
local_only,fedavg,FedAvg,a100,valve,6dB,1,0.5549055892615586,0.6494723307603638,-0.09456674149880517
local_only,fedprox,FedProx,a100,valve,6dB,1,0.5549055892615586,0.5685547194546816,-0.013649130193122971
local_only,personalized,Personalized FL,a100,valve,6dB,1,0.5549055892615586,0.6730856076453986,-0.11818001838383996
local_only,clustered_fl,Clustered FL,a100,valve,6dB,2,0.572926358988642,0.6482423113666238,-0.07531595237798183
local_only,fedavg,FedAvg,a100,valve,6dB,2,0.572926358988642,0.6494745911989893,-0.07654823221034734
local_only,fedprox,FedProx,a100,valve,6dB,2,0.572926358988642,0.5792086423266156,-0.006282283337973649
local_only,personalized,Personalized FL,a100,valve,6dB,2,0.572926358988642,0.6491181540104959,-0.07619179502185391
local_only,clustered_fl,Clustered FL,a100,valve,6dB,3,0.5836680876839069,0.6487228118249319,-0.06505472414102498
local_only,fedavg,FedAvg,a100,valve,6dB,3,0.5836680876839069,0.6570882385563893,-0.07342015087248244
local_only,fedprox,FedProx,a100,valve,6dB,3,0.5836680876839069,0.5742398871259997,0.009428200557907163
local_only,personalized,Personalized FL,a100,valve,6dB,3,0.5836680876839069,0.6610783373442065,-0.07741024966029963
local_only,clustered_fl,Clustered FL,a100,valve,6dB,4,0.5634439973582783,0.624030314818882,-0.06058631746060372
local_only,fedavg,FedAvg,a100,valve,6dB,4,0.5634439973582783,0.6244491763459221,-0.06100517898764379
local_only,fedprox,FedProx,a100,valve,6dB,4,0.5634439973582783,0.5739994160731633,-0.010555418714884968
local_only,personalized,Personalized FL,a100,valve,6dB,4,0.5634439973582783,0.6463728536058287,-0.08292885624755042
local_only,clustered_fl,Clustered FL,a100,valve,6dB,5,0.5664639245380758,0.6221208112981336,-0.055656886760057755
local_only,fedavg,FedAvg,a100,valve,6dB,5,0.5664639245380758,0.631912383670411,-0.06544845913233521
local_only,fedprox,FedProx,a100,valve,6dB,5,0.5664639245380758,0.5734090005135035,-0.006945075975427706
local_only,personalized,Personalized FL,a100,valve,6dB,5,0.5664639245380758,0.6401932547864508,-0.07372933024837502
local_only,clustered_fl,Clustered FL,a100,valve,6dB,6,0.5399803710224728,0.6430851771519175,-0.10310480612944473
local_only,fedavg,FedAvg,a100,valve,6dB,6,0.5399803710224728,0.6516604043319758,-0.11168003330950305
local_only,fedprox,FedProx,a100,valve,6dB,6,0.5399803710224728,0.5687631178515986,-0.02878274682912585
local_only,personalized,Personalized FL,a100,valve,6dB,6,0.5399803710224728,0.6447300569072647,-0.10474968588479194
local_only,clustered_fl,Clustered FL,a100,valve,6dB,7,0.5702499498950998,0.5288803322517035,0.041369617643396306
local_only,fedavg,FedAvg,a100,valve,6dB,7,0.5702499498950998,0.4912085756584254,0.0790413742366744
local_only,fedprox,FedProx,a100,valve,6dB,7,0.5702499498950998,0.5582536280933039,0.011996321801795884
local_only,personalized,Personalized FL,a100,valve,6dB,7,0.5702499498950998,0.5628211044665966,0.007428845428503195
local_only,clustered_fl,Clustered FL,a100,valve,6dB,8,0.5619808349071118,0.4303789465122335,0.1316018883948783
local_only,fedavg,FedAvg,a100,valve,6dB,8,0.5619808349071118,0.4316206665237631,0.13036016838334874
local_only,fedprox,FedProx,a100,valve,6dB,8,0.5619808349071118,0.5831054328292737,-0.021124597922161925
local_only,personalized,Personalized FL,a100,valve,6dB,8,0.5619808349071118,0.4721304919665038,0.08985034294060801
local_only,clustered_fl,Clustered FL,a100,valve,6dB,9,0.5562051033252433,0.6669947158137596,-0.11078961248851626
local_only,fedavg,FedAvg,a100,valve,6dB,9,0.5562051033252433,0.6845267282762691,-0.12832162495102584
local_only,fedprox,FedProx,a100,valve,6dB,9,0.5562051033252433,0.5691389342030534,-0.012933830877810082
local_only,personalized,Personalized FL,a100,valve,6dB,9,0.5562051033252433,0.6893205965690437,-0.13311549324380034
