experiment,config_file,name,algorithm,algorithm_label,alpha,machine_type,db_level,seed,fedprox_mu,model_family,bottleneck,auroc,host,worker,gpu,log_file,log_line
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s4.json,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s4,fedprox,FedProx,0.05,valve,6dB,4,0.1,ConvAutoencoder,1024,0.43326957053845244,n3,norm_g5,5,n3/logs/p1_norm_g5.log,311
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s5.json,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s5,fedprox,FedProx,0.05,valve,6dB,5,0.1,ConvAutoencoder,1024,0.3877162324932874,n3,norm_g3,3,n3/logs/p1_norm_g3.log,311
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s6.json,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s6,fedprox,FedProx,0.05,valve,6dB,6,0.1,ConvAutoencoder,1024,0.5086699072244223,n3,norm_g7,7,n3/logs/p1_norm_g7.log,309
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s7.json,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s7,fedprox,FedProx,0.05,valve,6dB,7,0.1,ConvAutoencoder,1024,0.38157401883701697,n3,norm_g2,2,n3/logs/p1_norm_g2.log,309
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s8.json,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s8,fedprox,FedProx,0.05,valve,6dB,8,0.1,ConvAutoencoder,1024,0.5470056876172137,n3,norm_g1,1,n3/logs/p1_norm_g1.log,309
E3,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s9.json,p1_fedprox_scoped_mu0p1_a0p05_valve_6dB_s9,fedprox,FedProx,0.05,valve,6dB,9,0.1,ConvAutoencoder,1024,0.4354163320961874,n3,norm_g4,4,n3/logs/p1_norm_g4.log,311
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s0.json,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s0,fedprox,FedProx,100.0,slider,-6dB,0,0.1,ConvAutoencoder,1024,0.8739806426209791,n3,norm_g6,6,n3/logs/p1_norm_g6.log,313
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s1.json,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s1,fedprox,FedProx,100.0,slider,-6dB,1,0.1,ConvAutoencoder,1024,0.8681236240931918,n3,norm_g5,5,n3/logs/p1_norm_g5.log,313
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s2.json,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s2,fedprox,FedProx,100.0,slider,-6dB,2,0.1,ConvAutoencoder,1024,0.9449858096686878,n3,norm_g0,0,n3/logs/p1_norm_g0.log,309
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s3.json,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s3,fedprox,FedProx,100.0,slider,-6dB,3,0.1,ConvAutoencoder,1024,0.9043347804260939,n3,norm_g3,3,n3/logs/p1_norm_g3.log,313
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s4.json,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s4,fedprox,FedProx,100.0,slider,-6dB,4,0.1,ConvAutoencoder,1024,0.8601003487485048,n3,norm_g7,7,n3/logs/p1_norm_g7.log,311
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s5.json,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s5,fedprox,FedProx,100.0,slider,-6dB,5,0.1,ConvAutoencoder,1024,0.9068474365903633,n3,norm_g2,2,n3/logs/p1_norm_g2.log,311
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s6.json,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s6,fedprox,FedProx,100.0,slider,-6dB,6,0.1,ConvAutoencoder,1024,0.9402943395947597,n3,norm_g1,1,n3/logs/p1_norm_g1.log,311
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s7.json,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s7,fedprox,FedProx,100.0,slider,-6dB,7,0.1,ConvAutoencoder,1024,0.902276109217782,n3,norm_g4,4,n3/logs/p1_norm_g4.log,313
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s8.json,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s8,fedprox,FedProx,100.0,slider,-6dB,8,0.1,ConvAutoencoder,1024,0.9234667775691271,n3,norm_g6,6,n3/logs/p1_norm_g6.log,315
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s9.json,p1_fedprox_scoped_mu0p1_a100p0_slider_-6dB_s9,fedprox,FedProx,100.0,slider,-6dB,9,0.1,ConvAutoencoder,1024,0.8861923355995401,n3,norm_g5,5,n3/logs/p1_norm_g5.log,315
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s0.json,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s0,fedprox,FedProx,100.0,slider,6dB,0,0.1,ConvAutoencoder,1024,0.8875248097129296,n3,norm_g0,0,n3/logs/p1_norm_g0.log,311
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s1.json,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s1,fedprox,FedProx,100.0,slider,6dB,1,0.1,ConvAutoencoder,1024,0.9655918040722982,n3,norm_g3,3,n3/logs/p1_norm_g3.log,315
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s2.json,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s2,fedprox,FedProx,100.0,slider,6dB,2,0.1,ConvAutoencoder,1024,0.9774837590246388,n3,norm_g7,7,n3/logs/p1_norm_g7.log,313
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s3.json,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s3,fedprox,FedProx,100.0,slider,6dB,3,0.1,ConvAutoencoder,1024,0.9825744186806388,n3,norm_g2,2,n3/logs/p1_norm_g2.log,313
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s4.json,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s4,fedprox,FedProx,100.0,slider,6dB,4,0.1,ConvAutoencoder,1024,0.9796497357759755,n3,norm_g4,4,n3/logs/p1_norm_g4.log,315
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s5.json,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s5,fedprox,FedProx,100.0,slider,6dB,5,0.1,ConvAutoencoder,1024,0.8846266276626367,n3,norm_g1,1,n3/logs/p1_norm_g1.log,313
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s6.json,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s6,fedprox,FedProx,100.0,slider,6dB,6,0.1,ConvAutoencoder,1024,0.9820264427911714,n3,norm_g6,6,n3/logs/p1_norm_g6.log,317
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s7.json,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s7,fedprox,FedProx,100.0,slider,6dB,7,0.1,ConvAutoencoder,1024,0.9752457162895387,n3,norm_g5,5,n3/logs/p1_norm_g5.log,317
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s8.json,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s8,fedprox,FedProx,100.0,slider,6dB,8,0.1,ConvAutoencoder,1024,0.9888903290080137,n3,norm_g0,0,n3/logs/p1_norm_g0.log,313
E3,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s9.json,p1_fedprox_scoped_mu0p1_a100p0_slider_6dB_s9,fedprox,FedProx,100.0,slider,6dB,9,0.1,ConvAutoencoder,1024,0.9792149408460646,n3,norm_g3,3,n3/logs/p1_norm_g3.log,317
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s0.json,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s0,fedprox,FedProx,100.0,valve,-6dB,0,0.1,ConvAutoencoder,1024,0.45905314913249573,n3,norm_g7,7,n3/logs/p1_norm_g7.log,315
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s1.json,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s1,fedprox,FedProx,100.0,valve,-6dB,1,0.1,ConvAutoencoder,1024,0.4585395389634477,n3,norm_g2,2,n3/logs/p1_norm_g2.log,315
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s2.json,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s2,fedprox,FedProx,100.0,valve,-6dB,2,0.1,ConvAutoencoder,1024,0.45082197126384677,n3,norm_g4,4,n3/logs/p1_norm_g4.log,317
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s3.json,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s3,fedprox,FedProx,100.0,valve,-6dB,3,0.1,ConvAutoencoder,1024,0.466843880592121,n3,norm_g1,1,n3/logs/p1_norm_g1.log,315
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s4.json,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s4,fedprox,FedProx,100.0,valve,-6dB,4,0.1,ConvAutoencoder,1024,0.46176491517045337,n3,norm_g6,6,n3/logs/p1_norm_g6.log,319
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s5.json,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s5,fedprox,FedProx,100.0,valve,-6dB,5,0.1,ConvAutoencoder,1024,0.44077548152065094,n3,norm_g5,5,n3/logs/p1_norm_g5.log,319
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s6.json,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s6,fedprox,FedProx,100.0,valve,-6dB,6,0.1,ConvAutoencoder,1024,0.4556606954201043,n3,norm_g3,3,n3/logs/p1_norm_g3.log,319
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s7.json,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s7,fedprox,FedProx,100.0,valve,-6dB,7,0.1,ConvAutoencoder,1024,0.45088441491391834,n3,norm_g0,0,n3/logs/p1_norm_g0.log,315
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s8.json,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s8,fedprox,FedProx,100.0,valve,-6dB,8,0.1,ConvAutoencoder,1024,0.426292577980687,n3,norm_g7,7,n3/logs/p1_norm_g7.log,317
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s9.json,p1_fedprox_scoped_mu0p1_a100p0_valve_-6dB_s9,fedprox,FedProx,100.0,valve,-6dB,9,0.1,ConvAutoencoder,1024,0.44252625548776414,n3,norm_g2,2,n3/logs/p1_norm_g2.log,317
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s0.json,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s0,fedprox,FedProx,100.0,valve,6dB,0,0.1,ConvAutoencoder,1024,0.45444570115913907,n3,norm_g4,4,n3/logs/p1_norm_g4.log,319
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s1.json,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s1,fedprox,FedProx,100.0,valve,6dB,1,0.1,ConvAutoencoder,1024,0.502978997717564,n3,norm_g1,1,n3/logs/p1_norm_g1.log,317
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s2.json,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s2,fedprox,FedProx,100.0,valve,6dB,2,0.1,ConvAutoencoder,1024,0.4854309768701057,n3,norm_g5,5,n3/logs/p1_norm_g5.log,321
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s3.json,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s3,fedprox,FedProx,100.0,valve,6dB,3,0.1,ConvAutoencoder,1024,0.4732410175846037,n3,norm_g7,7,n3/logs/p1_norm_g7.log,319
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s4.json,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s4,fedprox,FedProx,100.0,valve,6dB,4,0.1,ConvAutoencoder,1024,0.5025518133185105,n3,norm_g0,0,n3/logs/p1_norm_g0.log,317
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s5.json,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s5,fedprox,FedProx,100.0,valve,6dB,5,0.1,ConvAutoencoder,1024,0.47166531960484204,n3,norm_g3,3,n3/logs/p1_norm_g3.log,321
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s6.json,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s6,fedprox,FedProx,100.0,valve,6dB,6,0.1,ConvAutoencoder,1024,0.47632884164890116,n3,norm_g6,6,n3/logs/p1_norm_g6.log,321
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s7.json,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s7,fedprox,FedProx,100.0,valve,6dB,7,0.1,ConvAutoencoder,1024,0.46369872584474203,n3,norm_g2,2,n3/logs/p1_norm_g2.log,319
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s8.json,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s8,fedprox,FedProx,100.0,valve,6dB,8,0.1,ConvAutoencoder,1024,0.4725986906739313,n3,norm_g4,4,n3/logs/p1_norm_g4.log,321
E3,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s9.json,p1_fedprox_scoped_mu0p1_a100p0_valve_6dB_s9,fedprox,FedProx,100.0,valve,6dB,9,0.1,ConvAutoencoder,1024,0.45300406223981204,n3,norm_g1,1,n3/logs/p1_norm_g1.log,319
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s0.json,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s0,fedprox,FedProx,0.05,slider,-6dB,0,1.0,ConvAutoencoder,1024,0.7209728531219337,n3,norm_g5,5,n3/logs/p1_norm_g5.log,323
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s1.json,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s1,fedprox,FedProx,0.05,slider,-6dB,1,1.0,ConvAutoencoder,1024,0.6952880555720702,n3,norm_g7,7,n3/logs/p1_norm_g7.log,321
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s2.json,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s2,fedprox,FedProx,0.05,slider,-6dB,2,1.0,ConvAutoencoder,1024,0.7474342103612498,n3,norm_g0,0,n3/logs/p1_norm_g0.log,319
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s3.json,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s3,fedprox,FedProx,0.05,slider,-6dB,3,1.0,ConvAutoencoder,1024,0.7361671888013389,n3,norm_g3,3,n3/logs/p1_norm_g3.log,323
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s4.json,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s4,fedprox,FedProx,0.05,slider,-6dB,4,1.0,ConvAutoencoder,1024,0.7275830427312182,n3,norm_g6,6,n3/logs/p1_norm_g6.log,323
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s5.json,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s5,fedprox,FedProx,0.05,slider,-6dB,5,1.0,ConvAutoencoder,1024,0.6579454026689009,n3,norm_g2,2,n3/logs/p1_norm_g2.log,321
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s6.json,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s6,fedprox,FedProx,0.05,slider,-6dB,6,1.0,ConvAutoencoder,1024,0.863741934662044,n3,norm_g4,4,n3/logs/p1_norm_g4.log,323
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s7.json,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s7,fedprox,FedProx,0.05,slider,-6dB,7,1.0,ConvAutoencoder,1024,0.7136045406701541,n3,norm_g1,1,n3/logs/p1_norm_g1.log,321
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s8.json,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s8,fedprox,FedProx,0.05,slider,-6dB,8,1.0,ConvAutoencoder,1024,0.7659344816185506,n3,norm_g5,5,n3/logs/p1_norm_g5.log,325
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s9.json,p1_fedprox_scoped_mu1p0_a0p05_slider_-6dB_s9,fedprox,FedProx,0.05,slider,-6dB,9,1.0,ConvAutoencoder,1024,0.7745675075022362,n3,norm_g7,7,n3/logs/p1_norm_g7.log,323
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s0.json,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s0,fedprox,FedProx,0.05,slider,6dB,0,1.0,ConvAutoencoder,1024,0.7422951194278123,n3,norm_g0,0,n3/logs/p1_norm_g0.log,321
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s1.json,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s1,fedprox,FedProx,0.05,slider,6dB,1,1.0,ConvAutoencoder,1024,0.7852961185957146,n3,norm_g3,3,n3/logs/p1_norm_g3.log,325
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s2.json,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s2,fedprox,FedProx,0.05,slider,6dB,2,1.0,ConvAutoencoder,1024,0.8812997221448716,n3,norm_g6,6,n3/logs/p1_norm_g6.log,325
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s3.json,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s3,fedprox,FedProx,0.05,slider,6dB,3,1.0,ConvAutoencoder,1024,0.82375393817868,n3,norm_g2,2,n3/logs/p1_norm_g2.log,323
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s4.json,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s4,fedprox,FedProx,0.05,slider,6dB,4,1.0,ConvAutoencoder,1024,0.8164942407653609,n3,norm_g4,4,n3/logs/p1_norm_g4.log,325
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s5.json,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s5,fedprox,FedProx,0.05,slider,6dB,5,1.0,ConvAutoencoder,1024,0.7781146077579989,n3,norm_g1,1,n3/logs/p1_norm_g1.log,323
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s6.json,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s6,fedprox,FedProx,0.05,slider,6dB,6,1.0,ConvAutoencoder,1024,0.8900853859180872,n3,norm_g5,5,n3/logs/p1_norm_g5.log,327
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s7.json,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s7,fedprox,FedProx,0.05,slider,6dB,7,1.0,ConvAutoencoder,1024,0.8168557838655792,n3,norm_g7,7,n3/logs/p1_norm_g7.log,325
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s8.json,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s8,fedprox,FedProx,0.05,slider,6dB,8,1.0,ConvAutoencoder,1024,0.8051240083962462,n3,norm_g0,0,n3/logs/p1_norm_g0.log,323
E3,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s9.json,p1_fedprox_scoped_mu1p0_a0p05_slider_6dB_s9,fedprox,FedProx,0.05,slider,6dB,9,1.0,ConvAutoencoder,1024,0.8376826782612563,n3,norm_g3,3,n3/logs/p1_norm_g3.log,327
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s0.json,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s0,fedprox,FedProx,0.05,valve,-6dB,0,1.0,ConvAutoencoder,1024,0.43007436214197864,n3,norm_g6,6,n3/logs/p1_norm_g6.log,327
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s1.json,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s1,fedprox,FedProx,0.05,valve,-6dB,1,1.0,ConvAutoencoder,1024,0.5885860198966085,n3,norm_g2,2,n3/logs/p1_norm_g2.log,325
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s2.json,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s2,fedprox,FedProx,0.05,valve,-6dB,2,1.0,ConvAutoencoder,1024,0.4409569657875155,n3,norm_g4,4,n3/logs/p1_norm_g4.log,327
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s3.json,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s3,fedprox,FedProx,0.05,valve,-6dB,3,1.0,ConvAutoencoder,1024,0.36442073276664994,n3,norm_g1,1,n3/logs/p1_norm_g1.log,325
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s4.json,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s4,fedprox,FedProx,0.05,valve,-6dB,4,1.0,ConvAutoencoder,1024,0.3685505136963686,n3,norm_g5,5,n3/logs/p1_norm_g5.log,329
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s5.json,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s5,fedprox,FedProx,0.05,valve,-6dB,5,1.0,ConvAutoencoder,1024,0.5320496034529816,n3,norm_g7,7,n3/logs/p1_norm_g7.log,327
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s6.json,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s6,fedprox,FedProx,0.05,valve,-6dB,6,1.0,ConvAutoencoder,1024,0.3949566873298626,n3,norm_g0,0,n3/logs/p1_norm_g0.log,325
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s7.json,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s7,fedprox,FedProx,0.05,valve,-6dB,7,1.0,ConvAutoencoder,1024,0.45412265395448814,n3,norm_g3,3,n3/logs/p1_norm_g3.log,329
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s8.json,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s8,fedprox,FedProx,0.05,valve,-6dB,8,1.0,ConvAutoencoder,1024,0.44534854522220535,n3,norm_g6,6,n3/logs/p1_norm_g6.log,329
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s9.json,p1_fedprox_scoped_mu1p0_a0p05_valve_-6dB_s9,fedprox,FedProx,0.05,valve,-6dB,9,1.0,ConvAutoencoder,1024,0.45715146188207867,n3,norm_g2,2,n3/logs/p1_norm_g2.log,327
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s0.json,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s0,fedprox,FedProx,0.05,valve,6dB,0,1.0,ConvAutoencoder,1024,0.5108804501397094,n3,norm_g4,4,n3/logs/p1_norm_g4.log,329
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s1.json,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s1,fedprox,FedProx,0.05,valve,6dB,1,1.0,ConvAutoencoder,1024,0.4591525181853945,n3,norm_g1,1,n3/logs/p1_norm_g1.log,327
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s2.json,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s2,fedprox,FedProx,0.05,valve,6dB,2,1.0,ConvAutoencoder,1024,0.4031891920419989,n3,norm_g5,5,n3/logs/p1_norm_g5.log,331
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s3.json,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s3,fedprox,FedProx,0.05,valve,6dB,3,1.0,ConvAutoencoder,1024,0.49991568893719734,n3,norm_g7,7,n3/logs/p1_norm_g7.log,329
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s4.json,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s4,fedprox,FedProx,0.05,valve,6dB,4,1.0,ConvAutoencoder,1024,0.45868327220990857,n3,norm_g0,0,n3/logs/p1_norm_g0.log,327
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s5.json,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s5,fedprox,FedProx,0.05,valve,6dB,5,1.0,ConvAutoencoder,1024,0.3668763717498507,n3,norm_g3,3,n3/logs/p1_norm_g3.log,331
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s6.json,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s6,fedprox,FedProx,0.05,valve,6dB,6,1.0,ConvAutoencoder,1024,0.39374122184319016,n3,norm_g6,6,n3/logs/p1_norm_g6.log,331
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s7.json,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s7,fedprox,FedProx,0.05,valve,6dB,7,1.0,ConvAutoencoder,1024,0.3342926560542917,n3,norm_g2,2,n3/logs/p1_norm_g2.log,329
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s8.json,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s8,fedprox,FedProx,0.05,valve,6dB,8,1.0,ConvAutoencoder,1024,0.4584169572827981,n3,norm_g4,4,n3/logs/p1_norm_g4.log,331
E3,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s9.json,p1_fedprox_scoped_mu1p0_a0p05_valve_6dB_s9,fedprox,FedProx,0.05,valve,6dB,9,1.0,ConvAutoencoder,1024,0.3638868757652839,n3,norm_g1,1,n3/logs/p1_norm_g1.log,329
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s0.json,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s0,fedprox,FedProx,100.0,slider,-6dB,0,1.0,ConvAutoencoder,1024,0.805918308616939,n3,norm_g5,5,n3/logs/p1_norm_g5.log,333
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s1.json,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s1,fedprox,FedProx,100.0,slider,-6dB,1,1.0,ConvAutoencoder,1024,0.7696936712447598,n3,norm_g7,7,n3/logs/p1_norm_g7.log,331
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s2.json,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s2,fedprox,FedProx,100.0,slider,-6dB,2,1.0,ConvAutoencoder,1024,0.8151808749089244,n3,norm_g0,0,n3/logs/p1_norm_g0.log,329
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s3.json,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s3,fedprox,FedProx,100.0,slider,-6dB,3,1.0,ConvAutoencoder,1024,0.785772003766676,n3,norm_g3,3,n3/logs/p1_norm_g3.log,333
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s4.json,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s4,fedprox,FedProx,100.0,slider,-6dB,4,1.0,ConvAutoencoder,1024,0.8036617359316898,n3,norm_g6,6,n3/logs/p1_norm_g6.log,333
